DATE,REGION,AGEGROUP,SEX,BRAND,DOSE,COUNT
2021-07-26,Flanders,75-84,M,Pfizer-BioNTech,A,13
2021-07-26,Flanders,75-84,M,Pfizer-BioNTech,B,6
2021-07-26,Flanders,85+,F,AstraZeneca-Oxford,A,1
2021-07-26,Flanders,85+,F,AstraZeneca-Oxford,B,37
2021-07-26,Flanders,85+,F,Johnson&Johnson,C,6
2021-07-26,Flanders,85+,F,Moderna,A,2
2021-07-26,Flanders,85+,F,Moderna,B,2
2021-07-26,Flanders,85+,F,Pfizer-BioNTech,A,12
2021-07-26,Flanders,85+,F,Pfizer-BioNTech,B,2
2021-07-26,Flanders,85+,M,AstraZeneca-Oxford,A,1
2021-07-26,Flanders,85+,M,AstraZeneca-Oxford,B,17
2021-07-26,Flanders,85+,M,Johnson&Johnson,C,7
2021-07-26,Flanders,85+,M,Moderna,A,4
2021-07-26,Flanders,85+,M,Moderna,B,1
2021-07-26,Flanders,85+,M,Pfizer-BioNTech,A,2
2021-07-26,,12-15,F,Pfizer-BioNTech,A,6
2021-07-26,,12-15,F,Pfizer-BioNTech,B,1
2021-07-26,,12-15,M,Moderna,A,1
2021-07-26,,12-15,M,Pfizer-BioNTech,A,9
2021-07-26,,12-15,M,Pfizer-BioNTech,B,1
2021-07-26,,16-17,F,Johnson&Johnson,C,2
2021-07-26,,16-17,F,Pfizer-BioNTech,A,4
2021-07-26,,16-17,F,Pfizer-BioNTech,B,1
2021-07-26,,16-17,M,Johnson&Johnson,C,2
2021-07-26,,16-17,M,Pfizer-BioNTech,B,1
2021-07-26,,18-24,F,Johnson&Johnson,C,5
2021-07-26,,18-24,F,Moderna,A,7
2021-07-26,,18-24,F,Moderna,B,3
2021-07-26,,18-24,F,Pfizer-BioNTech,A,12
2021-07-26,,18-24,F,Pfizer-BioNTech,B,16
2021-07-26,,18-24,M,Johnson&Johnson,C,7
2021-07-26,,18-24,M,Moderna,A,5
2021-07-26,,18-24,M,Moderna,B,1
2021-07-26,,18-24,M,Pfizer-BioNTech,A,13
2021-07-26,,18-24,M,Pfizer-BioNTech,B,10
2021-07-26,,25-34,F,AstraZeneca-Oxford,B,1
2021-07-26,,25-34,F,Johnson&Johnson,C,13
2021-07-26,,25-34,F,Moderna,A,9
2021-07-26,,25-34,F,Moderna,B,4
2021-07-26,,25-34,F,Pfizer-BioNTech,A,12
2021-07-26,,25-34,F,Pfizer-BioNTech,B,27
2021-07-26,,25-34,M,Johnson&Johnson,C,27
2021-07-26,,25-34,M,Moderna,A,15
2021-07-26,,25-34,M,Moderna,B,8
2021-07-26,,25-34,M,Pfizer-BioNTech,A,23
2021-07-26,,25-34,M,Pfizer-BioNTech,B,27
2021-07-26,,25-34,,Pfizer-BioNTech,B,1
2021-07-26,,35-44,F,AstraZeneca-Oxford,B,3
2021-07-26,,35-44,F,Johnson&Johnson,C,7
2021-07-26,,35-44,F,Moderna,A,6
2021-07-26,,35-44,F,Pfizer-BioNTech,A,11
2021-07-26,,35-44,F,Pfizer-BioNTech,B,12
2021-07-26,,35-44,M,AstraZeneca-Oxford,A,1
2021-07-26,,35-44,M,AstraZeneca-Oxford,B,13
2021-07-26,,35-44,M,Johnson&Johnson,C,16
2021-07-26,,35-44,M,Moderna,A,13
2021-07-26,,35-44,M,Moderna,B,3
2021-07-26,,35-44,M,Pfizer-BioNTech,A,13
2021-07-26,,35-44,M,Pfizer-BioNTech,B,20
2021-07-26,,45-54,F,AstraZeneca-Oxford,A,1
2021-07-26,,45-54,F,AstraZeneca-Oxford,B,10
2021-07-26,,45-54,F,Johnson&Johnson,C,3
2021-07-26,,45-54,F,Moderna,A,3
2021-07-26,,45-54,F,Moderna,B,2
2021-07-26,,45-54,F,Pfizer-BioNTech,A,10
2021-07-26,,45-54,F,Pfizer-BioNTech,B,6
2021-07-26,,45-54,M,AstraZeneca-Oxford,B,5
2021-07-26,,45-54,M,Johnson&Johnson,C,15
2021-07-26,,45-54,M,Moderna,A,5
2021-07-26,,45-54,M,Moderna,B,3
2021-07-26,,45-54,M,Pfizer-BioNTech,A,21
2021-07-26,,45-54,M,Pfizer-BioNTech,B,13
2021-07-26,,55-64,F,AstraZeneca-Oxford,B,1
2021-07-26,,55-64,F,Johnson&Johnson,C,2
2021-07-26,,55-64,F,Moderna,A,1
2021-07-26,,55-64,F,Moderna,B,1
2021-07-26,,55-64,F,Other,B,1
2021-07-26,,55-64,F,Pfizer-BioNTech,A,1
2021-07-26,,55-64,F,Pfizer-BioNTech,B,3
2021-07-26,,55-64,M,AstraZeneca-Oxford,A,1
2021-07-26,,55-64,M,AstraZeneca-Oxford,B,12
2021-07-26,,55-64,M,Johnson&Johnson,C,9
2021-07-26,,55-64,M,Moderna,A,1
2021-07-26,,55-64,M,Moderna,B,1
2021-07-26,,55-64,M,Pfizer-BioNTech,A,5
2021-07-26,,55-64,M,Pfizer-BioNTech,B,5
2021-07-26,,65-74,F,Pfizer-BioNTech,A,2
2021-07-26,,65-74,M,AstraZeneca-Oxford,A,1
2021-07-26,,65-74,M,Johnson&Johnson,C,1
2021-07-26,,65-74,M,Moderna,A,1
2021-07-26,,65-74,M,Moderna,B,1
2021-07-26,,65-74,M,Pfizer-BioNTech,A,3
2021-07-26,,65-74,M,Pfizer-BioNTech,B,1
2021-07-26,,75-84,F,Pfizer-BioNTech,B,1
2021-07-26,,75-84,M,AstraZeneca-Oxford,B,1
2021-07-26,,75-84,M,Johnson&Johnson,C,1
2021-07-26,Ostbelgien,12-15,M,Pfizer-BioNTech,A,1
2021-07-26,Ostbelgien,18-24,M,Pfizer-BioNTech,A,1
2021-07-26,Ostbelgien,25-34,F,Pfizer-BioNTech,B,1
2021-07-26,Ostbelgien,25-34,M,Moderna,B,1
2021-07-26,Ostbelgien,55-64,F,Pfizer-BioNTech,B,1
2021-07-26,Wallonia,00-11,F,Pfizer-BioNTech,A,216
2021-07-26,Wallonia,00-11,M,Pfizer-BioNTech,A,243
2021-07-26,Wallonia,12-15,F,Moderna,A,1
2021-07-26,Wallonia,12-15,F,Moderna,B,1
2021-07-26,Wallonia,12-15,F,Pfizer-BioNTech,A,1883
2021-07-26,Wallonia,12-15,F,Pfizer-BioNTech,B,240
2021-07-26,Wallonia,12-15,M,Moderna,B,1
2021-07-26,Wallonia,12-15,M,Pfizer-BioNTech,A,1951
2021-07-26,Wallonia,12-15,M,Pfizer-BioNTech,B,223
2021-07-26,Wallonia,16-17,F,Moderna,B,15
2021-07-26,Wallonia,16-17,F,Pfizer-BioNTech,A,225
2021-07-26,Wallonia,16-17,F,Pfizer-BioNTech,B,1194
2021-07-26,Wallonia,16-17,M,Moderna,B,6
2021-07-26,Wallonia,16-17,M,Pfizer-BioNTech,A,235
2021-07-26,Wallonia,16-17,M,Pfizer-BioNTech,B,1187
2021-07-26,Wallonia,18-24,F,AstraZeneca-Oxford,B,1
2021-07-26,Wallonia,18-24,F,Johnson&Johnson,C,2
2021-07-26,Wallonia,18-24,F,Moderna,A,4
2021-07-26,Wallonia,18-24,F,Moderna,B,51
2021-07-26,Wallonia,18-24,F,Pfizer-BioNTech,A,423
2021-07-26,Wallonia,18-24,F,Pfizer-BioNTech,B,4121
2021-07-26,Wallonia,18-24,M,Johnson&Johnson,C,2
2021-07-26,Wallonia,18-24,M,Moderna,A,6
2021-07-26,Wallonia,18-24,M,Moderna,B,71
2021-07-26,Wallonia,18-24,M,Pfizer-BioNTech,A,484
2021-07-26,Wallonia,18-24,M,Pfizer-BioNTech,B,4378
2021-07-26,Wallonia,25-34,F,Johnson&Johnson,C,3
2021-07-26,Wallonia,25-34,F,Moderna,A,6
2021-07-26,Wallonia,25-34,F,Moderna,B,118
2021-07-26,Wallonia,25-34,F,Pfizer-BioNTech,A,479
2021-07-26,Wallonia,25-34,F,Pfizer-BioNTech,B,3697
2021-07-26,Wallonia,25-34,M,AstraZeneca-Oxford,B,1
2021-07-26,Wallonia,25-34,M,Johnson&Johnson,C,8
2021-07-26,Wallonia,25-34,M,Moderna,A,3
2021-07-26,Wallonia,25-34,M,Moderna,B,154
2021-07-26,Wallonia,25-34,M,Pfizer-BioNTech,A,501
2021-07-26,Wallonia,25-34,M,Pfizer-BioNTech,B,4356
2021-07-26,Wallonia,25-34,,Pfizer-BioNTech,A,2
2021-07-26,Wallonia,35-44,F,AstraZeneca-Oxford,B,84
2021-07-26,Wallonia,35-44,F,Johnson&Johnson,C,55
2021-07-26,Wallonia,35-44,F,Moderna,A,1
2021-07-26,Wallonia,35-44,F,Moderna,B,56
2021-07-26,Wallonia,35-44,F,Pfizer-BioNTech,A,282
2021-07-26,Wallonia,35-44,F,Pfizer-BioNTech,B,1743
2021-07-26,Wallonia,35-44,M,AstraZeneca-Oxford,B,120
2021-07-26,Wallonia,35-44,M,Johnson&Johnson,C,53
2021-07-26,Wallonia,35-44,M,Moderna,B,67
2021-07-26,Wallonia,35-44,M,Pfizer-BioNTech,A,347
2021-07-26,Wallonia,35-44,M,Pfizer-BioNTech,B,2024
2021-07-26,Wallonia,35-44,,Pfizer-BioNTech,A,1
2021-07-26,Wallonia,45-54,F,AstraZeneca-Oxford,B,530
2021-07-26,Wallonia,45-54,F,Johnson&Johnson,C,89
2021-07-26,Wallonia,45-54,F,Moderna,A,1
2021-07-26,Wallonia,45-54,F,Moderna,B,12
2021-07-26,Wallonia,45-54,F,Pfizer-BioNTech,A,197
2021-07-26,Wallonia,45-54,F,Pfizer-BioNTech,B,754
2021-07-26,Wallonia,45-54,M,AstraZeneca-Oxford,B,690
2021-07-26,Wallonia,45-54,M,Johnson&Johnson,C,103
2021-07-26,Wallonia,45-54,M,Moderna,A,2
2021-07-26,Wallonia,45-54,M,Moderna,B,10
2021-07-26,Wallonia,45-54,M,Pfizer-BioNTech,A,201
2021-07-26,Wallonia,45-54,M,Pfizer-BioNTech,B,803
2021-07-26,Wallonia,55-64,F,AstraZeneca-Oxford,B,608
2021-07-26,Wallonia,55-64,F,Johnson&Johnson,C,75
2021-07-26,Wallonia,55-64,F,Moderna,A,2
2021-07-26,Wallonia,55-64,F,Moderna,B,9
2021-07-26,Wallonia,55-64,F,Pfizer-BioNTech,A,172
2021-07-26,Wallonia,55-64,F,Pfizer-BioNTech,B,403
2021-07-26,Wallonia,55-64,M,AstraZeneca-Oxford,B,759
2021-07-26,Wallonia,55-64,M,Johnson&Johnson,C,88
2021-07-26,Wallonia,55-64,M,Moderna,A,3
2021-07-26,Wallonia,55-64,M,Moderna,B,11
2021-07-26,Wallonia,55-64,M,Pfizer-BioNTech,A,159
2021-07-26,Wallonia,55-64,M,Pfizer-BioNTech,B,361
2021-07-26,Wallonia,65-74,F,AstraZeneca-Oxford,B,376
2021-07-26,Wallonia,65-74,F,Johnson&Johnson,C,23
2021-07-26,Wallonia,65-74,F,Moderna,A,1
2021-07-26,Wallonia,65-74,F,Moderna,B,2
2021-07-26,Wallonia,65-74,F,Other,B,1
2021-07-26,Wallonia,65-74,F,Pfizer-BioNTech,A,95
2021-07-26,Wallonia,65-74,F,Pfizer-BioNTech,B,187
2021-07-26,Wallonia,65-74,M,AstraZeneca-Oxford,A,1
2021-07-26,Wallonia,65-74,M,AstraZeneca-Oxford,B,378
2021-07-26,Wallonia,65-74,M,Johnson&Johnson,C,35
2021-07-26,Wallonia,65-74,M,Moderna,B,4
2021-07-26,Wallonia,65-74,M,Pfizer-BioNTech,A,54
2021-07-26,Wallonia,65-74,M,Pfizer-BioNTech,B,128
2021-07-26,Wallonia,75-84,F,AstraZeneca-Oxford,B,75
2021-07-26,Wallonia,75-84,F,Johnson&Johnson,C,19
2021-07-26,Wallonia,75-84,F,Moderna,B,1
2021-07-26,Wallonia,75-84,F,Pfizer-BioNTech,A,29
2021-07-26,Wallonia,75-84,F,Pfizer-BioNTech,B,83
2021-07-26,Wallonia,75-84,M,AstraZeneca-Oxford,B,55
2021-07-26,Wallonia,75-84,M,Johnson&Johnson,C,14
2021-07-26,Wallonia,75-84,M,Moderna,B,2
2021-07-26,Wallonia,75-84,M,Pfizer-BioNTech,A,26
2021-07-26,Wallonia,75-84,M,Pfizer-BioNTech,B,41
2021-07-26,Wallonia,85+,F,AstraZeneca-Oxford,B,23
2021-07-26,Wallonia,85+,F,Johnson&Johnson,C,14
2021-07-26,Wallonia,85+,F,Pfizer-BioNTech,A,16
2021-07-26,Wallonia,85+,F,Pfizer-BioNTech,B,36
2021-07-26,Wallonia,85+,M,AstraZeneca-Oxford,B,4
2021-07-26,Wallonia,85+,M,Johnson&Johnson,C,4
2021-07-26,Wallonia,85+,M,Pfizer-BioNTech,A,3
2021-07-26,Wallonia,85+,M,Pfizer-BioNTech,B,17
2021-07-27,Brussels,00-11,F,Pfizer-BioNTech,A,12
2021-07-27,Brussels,00-11,F,Pfizer-BioNTech,B,1
2021-07-27,Brussels,00-11,M,Moderna,A,2
2021-07-27,Brussels,00-11,M,Pfizer-BioNTech,A,10
2021-07-27,Brussels,12-15,F,Moderna,A,7
2021-07-27,Brussels,12-15,F,Pfizer-BioNTech,A,88
2021-07-27,Brussels,12-15,F,Pfizer-BioNTech,B,5
2021-07-27,Brussels,12-15,M,Moderna,A,4
2021-07-27,Brussels,12-15,M,Pfizer-BioNTech,A,112
2021-07-27,Brussels,12-15,M,Pfizer-BioNTech,B,11
2021-07-27,Brussels,16-17,F,Johnson&Johnson,C,10
2021-07-27,Brussels,16-17,F,Moderna,A,5
2021-07-27,Brussels,16-17,F,Pfizer-BioNTech,A,26
2021-07-27,Brussels,16-17,F,Pfizer-BioNTech,B,56
2021-07-27,Brussels,16-17,M,Johnson&Johnson,C,6
2021-07-27,Brussels,16-17,M,Moderna,A,6
2021-07-27,Brussels,16-17,M,Moderna,B,2
2021-07-27,Brussels,16-17,M,Pfizer-BioNTech,A,36
2021-07-27,Brussels,16-17,M,Pfizer-BioNTech,B,48
2021-07-27,Brussels,18-24,F,AstraZeneca-Oxford,B,2
2021-07-27,Brussels,18-24,F,Johnson&Johnson,C,66
2021-07-27,Brussels,18-24,F,Moderna,A,55
2021-07-27,Brussels,18-24,F,Moderna,B,20
2021-07-27,Brussels,18-24,F,Pfizer-BioNTech,A,53
2021-07-27,Brussels,18-24,F,Pfizer-BioNTech,B,303
2021-07-27,Brussels,18-24,M,Johnson&Johnson,C,106
2021-07-27,Brussels,18-24,M,Moderna,A,38
2021-07-27,Brussels,18-24,M,Moderna,B,26
2021-07-27,Brussels,18-24,M,Pfizer-BioNTech,A,54
2021-07-27,Brussels,18-24,M,Pfizer-BioNTech,B,313
2021-07-27,Brussels,25-34,F,AstraZeneca-Oxford,B,1
2021-07-27,Brussels,25-34,F,Johnson&Johnson,C,96
2021-07-27,Brussels,25-34,F,Moderna,A,49
2021-07-27,Brussels,25-34,F,Moderna,B,150
2021-07-27,Brussels,25-34,F,Pfizer-BioNTech,A,81
2021-07-27,Brussels,25-34,F,Pfizer-BioNTech,B,489
2021-07-27,Brussels,25-34,M,AstraZeneca-Oxford,B,2
2021-07-27,Brussels,25-34,M,Johnson&Johnson,C,139
2021-07-27,Brussels,25-34,M,Moderna,A,50
2021-07-27,Brussels,25-34,M,Moderna,B,212
2021-07-27,Brussels,25-34,M,Pfizer-BioNTech,A,48
2021-07-27,Brussels,25-34,M,Pfizer-BioNTech,B,555
2021-07-27,Brussels,35-44,F,AstraZeneca-Oxford,B,150
2021-07-27,Brussels,35-44,F,Johnson&Johnson,C,43
2021-07-27,Brussels,35-44,F,Moderna,A,28
2021-07-27,Brussels,35-44,F,Moderna,B,13
2021-07-27,Brussels,35-44,F,Pfizer-BioNTech,A,56
2021-07-27,Brussels,35-44,F,Pfizer-BioNTech,B,160
2021-07-27,Brussels,35-44,M,AstraZeneca-Oxford,B,235
2021-07-27,Brussels,35-44,M,Johnson&Johnson,C,76
2021-07-27,Brussels,35-44,M,Moderna,A,27
2021-07-27,Brussels,35-44,M,Moderna,B,33
2021-07-27,Brussels,35-44,M,Pfizer-BioNTech,A,39
2021-07-27,Brussels,35-44,M,Pfizer-BioNTech,B,177
2021-07-27,Brussels,35-44,,Johnson&Johnson,C,1
2021-07-27,Brussels,45-54,F,AstraZeneca-Oxford,B,467
2021-07-27,Brussels,45-54,F,Johnson&Johnson,C,28
2021-07-27,Brussels,45-54,F,Moderna,A,14
2021-07-27,Brussels,45-54,F,Moderna,B,3
2021-07-27,Brussels,45-54,F,Pfizer-BioNTech,A,29
2021-07-27,Brussels,45-54,F,Pfizer-BioNTech,B,73
2021-07-27,Brussels,45-54,M,AstraZeneca-Oxford,B,676
2021-07-27,Brussels,45-54,M,Johnson&Johnson,C,50
2021-07-27,Brussels,45-54,M,Moderna,A,10
2021-07-27,Brussels,45-54,M,Moderna,B,11
2021-07-27,Brussels,45-54,M,Pfizer-BioNTech,A,26
2021-07-27,Brussels,45-54,M,Pfizer-BioNTech,B,73
2021-07-27,Brussels,45-54,,Pfizer-BioNTech,B,1
2021-07-27,Brussels,55-64,F,AstraZeneca-Oxford,A,1
2021-07-27,Brussels,55-64,F,AstraZeneca-Oxford,B,256
2021-07-27,Brussels,55-64,F,Johnson&Johnson,C,26
2021-07-27,Brussels,55-64,F,Moderna,A,8
2021-07-27,Brussels,55-64,F,Moderna,B,4
2021-07-27,Brussels,55-64,F,Pfizer-BioNTech,A,16
2021-07-27,Brussels,55-64,F,Pfizer-BioNTech,B,49
2021-07-27,Brussels,55-64,M,AstraZeneca-Oxford,B,360
2021-07-27,Brussels,55-64,M,Johnson&Johnson,C,32
2021-07-27,Brussels,55-64,M,Moderna,A,6
2021-07-27,Brussels,55-64,M,Moderna,B,4
2021-07-27,Brussels,55-64,M,Other,B,1
2021-07-27,Brussels,55-64,M,Pfizer-BioNTech,A,15
2021-07-27,Brussels,55-64,M,Pfizer-BioNTech,B,48
2021-07-27,Brussels,65-74,F,AstraZeneca-Oxford,B,78
2021-07-27,Brussels,65-74,F,Johnson&Johnson,C,7
2021-07-27,Brussels,65-74,F,Moderna,A,1
2021-07-27,Brussels,65-74,F,Moderna,B,3
2021-07-27,Brussels,65-74,F,Pfizer-BioNTech,A,4
2021-07-27,Brussels,65-74,F,Pfizer-BioNTech,B,27
2021-07-27,Brussels,65-74,M,AstraZeneca-Oxford,B,67
2021-07-27,Brussels,65-74,M,Johnson&Johnson,C,5
2021-07-27,Brussels,65-74,M,Moderna,A,2
2021-07-27,Brussels,65-74,M,Moderna,B,2
2021-07-27,Brussels,65-74,M,Pfizer-BioNTech,A,6
2021-07-27,Brussels,65-74,M,Pfizer-BioNTech,B,11
2021-07-27,Brussels,75-84,F,AstraZeneca-Oxford,B,54
2021-07-27,Brussels,75-84,F,Johnson&Johnson,C,6
2021-07-27,Brussels,75-84,F,Moderna,A,1
2021-07-27,Brussels,75-84,F,Pfizer-BioNTech,A,5
2021-07-27,Brussels,75-84,F,Pfizer-BioNTech,B,9
2021-07-27,Brussels,75-84,M,AstraZeneca-Oxford,B,35
2021-07-27,Brussels,75-84,M,Johnson&Johnson,C,5
2021-07-27,Brussels,75-84,M,Moderna,B,2
2021-07-27,Brussels,75-84,M,Pfizer-BioNTech,A,3
2021-07-27,Brussels,75-84,M,Pfizer-BioNTech,B,10
2021-07-27,Brussels,85+,F,AstraZeneca-Oxford,B,19
2021-07-27,Brussels,85+,F,Johnson&Johnson,C,5
2021-07-27,Brussels,85+,F,Moderna,A,2
2021-07-27,Brussels,85+,F,Moderna,B,1
2021-07-27,Brussels,85+,F,Pfizer-BioNTech,A,1
2021-07-27,Brussels,85+,F,Pfizer-BioNTech,B,1
2021-07-27,Brussels,85+,M,AstraZeneca-Oxford,B,11
2021-07-27,Brussels,85+,M,Johnson&Johnson,C,1
2021-07-27,Brussels,85+,M,Pfizer-BioNTech,A,1
2021-07-27,Flanders,00-11,F,Pfizer-BioNTech,A,151
2021-07-27,Flanders,00-11,M,Johnson&Johnson,C,1
2021-07-27,Flanders,00-11,M,Pfizer-BioNTech,A,200
2021-07-27,Flanders,12-15,F,Johnson&Johnson,C,1
2021-07-27,Flanders,12-15,F,Moderna,A,2
2021-07-27,Flanders,12-15,F,Pfizer-BioNTech,A,3488
2021-07-27,Flanders,12-15,F,Pfizer-BioNTech,B,31
2021-07-27,Flanders,12-15,M,Pfizer-BioNTech,A,3802
2021-07-27,Flanders,12-15,M,Pfizer-BioNTech,B,48
2021-07-27,Flanders,16-17,F,Johnson&Johnson,C,7
2021-07-27,Flanders,16-17,F,Moderna,B,35
2021-07-27,Flanders,16-17,F,Pfizer-BioNTech,A,580
2021-07-27,Flanders,16-17,F,Pfizer-BioNTech,B,171
2021-07-27,Flanders,16-17,M,Johnson&Johnson,C,4
2021-07-27,Flanders,16-17,M,Moderna,B,18
2021-07-27,Flanders,16-17,M,Pfizer-BioNTech,A,753
2021-07-27,Flanders,16-17,M,Pfizer-BioNTech,B,157
2021-07-27,Flanders,18-24,F,AstraZeneca-Oxford,B,4
2021-07-27,Flanders,18-24,F,Johnson&Johnson,C,23
2021-07-27,Flanders,18-24,F,Moderna,A,4
2021-07-27,Flanders,18-24,F,Moderna,B,1019
2021-07-27,Flanders,18-24,F,Pfizer-BioNTech,A,265
2021-07-27,Flanders,18-24,F,Pfizer-BioNTech,B,1334
2021-07-27,Flanders,18-24,M,AstraZeneca-Oxford,B,4
2021-07-27,Flanders,18-24,M,Johnson&Johnson,C,52
2021-07-27,Flanders,18-24,M,Moderna,A,1
2021-07-27,Flanders,18-24,M,Moderna,B,1228
2021-07-27,Flanders,18-24,M,Pfizer-BioNTech,A,385
2021-07-27,Flanders,18-24,M,Pfizer-BioNTech,B,1319
2021-07-27,Flanders,25-34,F,AstraZeneca-Oxford,B,13
2021-07-27,Flanders,25-34,F,Johnson&Johnson,C,21
2021-07-27,Flanders,25-34,F,Moderna,A,7
2021-07-27,Flanders,25-34,F,Moderna,B,1138
2021-07-27,Flanders,25-34,F,Pfizer-BioNTech,A,144
2021-07-27,Flanders,25-34,F,Pfizer-BioNTech,B,3344
2021-07-27,Flanders,25-34,M,AstraZeneca-Oxford,B,11
2021-07-27,Flanders,25-34,M,Johnson&Johnson,C,39
2021-07-27,Flanders,25-34,M,Moderna,A,2
2021-07-27,Flanders,25-34,M,Moderna,B,1544
2021-07-27,Flanders,25-34,M,Pfizer-BioNTech,A,133
2021-07-27,Flanders,25-34,M,Pfizer-BioNTech,B,4611
2021-07-27,Flanders,35-44,F,AstraZeneca-Oxford,B,359
2021-07-27,Flanders,35-44,F,Johnson&Johnson,C,57
2021-07-27,Flanders,35-44,F,Moderna,A,6
2021-07-27,Flanders,35-44,F,Moderna,B,186
2021-07-27,Flanders,35-44,F,Pfizer-BioNTech,A,84
2021-07-27,Flanders,35-44,F,Pfizer-BioNTech,B,4213
2021-07-27,Flanders,35-44,M,AstraZeneca-Oxford,B,309
2021-07-27,Flanders,35-44,M,Johnson&Johnson,C,58
2021-07-27,Flanders,35-44,M,Moderna,A,6
2021-07-27,Flanders,35-44,M,Moderna,B,245
2021-07-27,Flanders,35-44,M,Pfizer-BioNTech,A,75
2021-07-27,Flanders,35-44,M,Pfizer-BioNTech,B,5251
2021-07-27,Flanders,45-54,F,AstraZeneca-Oxford,A,5
2021-07-27,Flanders,45-54,F,AstraZeneca-Oxford,B,2932
2021-07-27,Flanders,45-54,F,Johnson&Johnson,C,69
2021-07-27,Flanders,45-54,F,Moderna,A,1
2021-07-27,Flanders,45-54,F,Moderna,B,54
2021-07-27,Flanders,45-54,F,Other,B,1
2021-07-27,Flanders,45-54,F,Pfizer-BioNTech,A,58
2021-07-27,Flanders,45-54,F,Pfizer-BioNTech,B,367
2021-07-27,Flanders,45-54,M,AstraZeneca-Oxford,A,2
2021-07-27,Flanders,45-54,M,AstraZeneca-Oxford,B,3295
2021-07-27,Flanders,45-54,M,Johnson&Johnson,C,109
2021-07-27,Flanders,45-54,M,Moderna,A,2
2021-07-27,Flanders,45-54,M,Moderna,B,61
2021-07-27,Flanders,45-54,M,Pfizer-BioNTech,A,49
2021-07-27,Flanders,45-54,M,Pfizer-BioNTech,B,387
2021-07-27,Flanders,45-54,,Pfizer-BioNTech,A,1
2021-07-27,Flanders,55-64,F,AstraZeneca-Oxford,A,3
2021-07-27,Flanders,55-64,F,AstraZeneca-Oxford,B,6587
2021-07-27,Flanders,55-64,F,Johnson&Johnson,C,36
2021-07-27,Flanders,55-64,F,Moderna,A,5
2021-07-27,Flanders,55-64,F,Moderna,B,25
2021-07-27,Flanders,55-64,F,Pfizer-BioNTech,A,32
2021-07-27,Flanders,55-64,F,Pfizer-BioNTech,B,68
2021-07-27,Flanders,55-64,M,AstraZeneca-Oxford,A,1
2021-07-27,Flanders,55-64,M,AstraZeneca-Oxford,B,7519
2021-07-27,Flanders,55-64,M,Johnson&Johnson,C,54
2021-07-27,Flanders,55-64,M,Moderna,B,21
2021-07-27,Flanders,55-64,M,Pfizer-BioNTech,A,18
2021-07-27,Flanders,55-64,M,Pfizer-BioNTech,B,76
2021-07-27,Flanders,65-74,F,AstraZeneca-Oxford,A,5
2021-07-27,Flanders,65-74,F,AstraZeneca-Oxford,B,2758
2021-07-27,Flanders,65-74,F,Johnson&Johnson,C,33
2021-07-27,Flanders,65-74,F,Moderna,B,8
2021-07-27,Flanders,65-74,F,Pfizer-BioNTech,A,23
2021-07-27,Flanders,65-74,F,Pfizer-BioNTech,B,13
2021-07-27,Flanders,65-74,M,AstraZeneca-Oxford,A,4
2021-07-27,Flanders,65-74,M,AstraZeneca-Oxford,B,2796
2021-07-27,Flanders,65-74,M,Johnson&Johnson,C,41
2021-07-27,Flanders,65-74,M,Moderna,B,6
2021-07-27,Flanders,65-74,M,Pfizer-BioNTech,A,21
2021-07-27,Flanders,65-74,M,Pfizer-BioNTech,B,14
2021-07-27,Flanders,75-84,F,AstraZeneca-Oxford,A,2
2021-07-27,Flanders,75-84,F,AstraZeneca-Oxford,B,59
2021-07-27,Flanders,75-84,F,Johnson&Johnson,C,16
2021-07-27,Flanders,75-84,F,Moderna,B,1
2021-07-27,Flanders,75-84,F,Pfizer-BioNTech,A,4
2021-07-27,Flanders,75-84,F,Pfizer-BioNTech,B,3
2021-07-27,Flanders,75-84,M,AstraZeneca-Oxford,A,1
2021-07-27,Flanders,75-84,M,AstraZeneca-Oxford,B,46
2021-07-27,Flanders,75-84,M,Johnson&Johnson,C,13
2021-07-27,Flanders,75-84,M,Moderna,B,1
2021-07-27,Flanders,75-84,M,Pfizer-BioNTech,A,5
2021-07-27,Flanders,75-84,M,Pfizer-BioNTech,B,4
2021-07-27,Flanders,85+,F,AstraZeneca-Oxford,A,5
2021-07-27,Flanders,85+,F,AstraZeneca-Oxford,B,83
2021-07-27,Flanders,85+,F,Johnson&Johnson,C,14
2021-07-27,Flanders,85+,F,Pfizer-BioNTech,A,3
2021-07-27,Flanders,85+,F,Pfizer-BioNTech,B,3
2021-07-27,Flanders,85+,M,AstraZeneca-Oxford,A,1
2021-07-27,Flanders,85+,M,AstraZeneca-Oxford,B,56
2021-07-27,Flanders,85+,M,Johnson&Johnson,C,14
2021-07-27,Flanders,85+,M,Pfizer-BioNTech,A,4
2021-07-27,,12-15,F,Moderna,A,1
2021-07-27,,12-15,F,Pfizer-BioNTech,A,7
2021-07-27,,12-15,M,Pfizer-BioNTech,A,5
2021-07-27,,12-15,M,Pfizer-BioNTech,B,4
2021-07-27,,16-17,F,Pfizer-BioNTech,A,6
2021-07-27,,16-17,F,Pfizer-BioNTech,B,2
2021-07-27,,16-17,M,AstraZeneca-Oxford,B,1
2021-07-27,,16-17,M,Pfizer-BioNTech,A,2
2021-07-27,,16-17,M,Pfizer-BioNTech,B,1
2021-07-27,,18-24,F,Johnson&Johnson,C,9
2021-07-27,,18-24,F,Moderna,A,16
2021-07-27,,18-24,F,Pfizer-BioNTech,A,10
